sentence,label
is the seventh studio album by,0
Wet Wet Wet.10 is the seventh studio album from the Italian nu metal band,0
", Linea 77.10 is the tenth album recorded by Spanish rock band Hombres G, released in 2007.10 is described as tuning into the ""raw energy of early rock"" and hinting at Euro-rock and at the ""atmospheric esthetic favored by Coldplay and the legendary U2"" by Allmusic.10 is the tenth studio album from The Stranglers and was the last to feature guitarist/lead singer Hugh Cornwell.10",1
"is the tenth studio album of country music artist John Anderson.10 Items or Less is a partly scripted, partly improvised American comedy series created by Nancy Hower, Robert Hickey and John Lehr.10 Janpath is a house on Janpath, New Delhi.10JU1333 wild isolate was collected from rotting cacao fruits in Kerala, India in 2007.10 June",1
"saw an easy win against the Scottish Saltires, before drawing another rain-ravaged match with Nottinghamshire.10 Ka Dum (English: Power of 10) is an Indian version of the popular international reality game show Power of 10, and aired on Sony Entertainment Television (India).10 Kd is a village located in Gharsana of Ganganagar district, Rajasthan.10 kilometers is 6.21 miles.10K was formerly used by college and professional sports teams as their preferred sports drink vendor in the 1980s and 1990s such as Florida Eagles.10 Lafayette Square, also known as the Tishman building, is a high-rise office tower located in Lafayette Square in Buffalo,",1
"New York.10 Lancelot Place is a residential building in Knightsbridge, London.10 Leichhardt Labor MLA Ambrose Carmichael formed the Soldiers and Citizens Party in 1919.10 Leinster counties, plus Antrim, competed.10 Leonis Minoris is a class G8.5III (yellow giant) star in the constellation Leo Minor.10Love",1
"(released on September 27, 2006) is J-pop artist Mayumi Iizuka's tenth album.10 Magazine is a British luxury quarterly magazine published in London, UK.10 March 1941 at North Beaches of Blackdog, Sapper Leslie Alfred Whitney - Royal Engineers (age 23) when a ""toadstool"" he was arming detonated.10 Marines died during the attempt and 11 Filipinos were subsequently executed for their role in the mutiny.10 matches were played between 4 January and 11 April.10 meter running target",0
"is one of the ISSF shooting events, shot with an airgun at a target that moves sideways.10 meter running target mixed",0
"is one of the ISSF shooting events, in which one shoots an airgun at a target that moves sideways.",0
"""10",0
"Miles High"" is the only song that was a B-side to a Nine Inch Nails single to be included on the album.10 military personnel, including 2 Air Force officers, were killed in the attack and 22 were",0
wounded.10 Million Dollar Bigfoot Bounty is an American cryptozoology reality show that aired on Spike.10 Millionen Partys,1
"is the sixth studio album released by Joachim Witt in 1988.$10 million was awarded to the winner, and more than $100 million was invested in new technologies in pursuit of the prize.10 Milner Street, also known as Stanley House is a grade II listed house in Milner Street, Chelsea, London, England.10-minute clips of the program are used as fillers on STV.10 minute halves",1
are played.10 Minutes is a 2002 short film contrasting ten minutes in the life of a Japanese tourist in Rome with the bloody drama of a Bosnian family taking place at the same time less than an hour away in the besieged city of Sarajevo during the Bosnian War.10,0
"Minute Warning (also known as Ten Minute Warning) was a hardcore punk band from Seattle, Washington.10 Monaro National MLA Peter Cochran resigned on 26 October 1998.10",0
"monthly meetings take place in Shrewsbury, the county town, from September to June, usually with a speaker and a fair is held on the first Saturday in June.10 months after the acquisition, in November 2017, Razer released the Razer Phone, their very first game-centric smartphone, with the overall design based on the Robin.10 months later attended the Extremity Games.10 Monuments of National Importance have been recognized by the ASI in Thrissur circle of Tamil Nadu.10 more new species were discovered from Thailand and India.10 Murray MHA Maurice Parish resigned from the National Party in January 1918 and sat as an independent for the remainder of his term.10 Murray Street was demolished in 2018 as part of the Parliament Square redevelopment.10 Murray Street was the address of the State Offices building in Hobart, and the name by which the building is frequently known.10 nations of 3 cyclists each participated in the contest.10 nations participated following the late withdrawal of both Nauru and Denmark and the introduction of Spain.10 Neurotics is the tenth studio album by the Darkwave/ Dark Cabaret band Black Tape for a Blue Girl.10 Newcastle MLA Bryce Gaudry resigned from the Labor Party on 29 January 2007 after losing preselection to recontest his seat.10 new districts have been created since then, and currently the number of districts in the state is 36.10, No. 2, was dedicated to the Countess Anne Margarete von Browne, and written from 1796 to 1798.10, No. 3, often known as ""Tristesse"".10, No. 3, was dedicated to the Countess Anne Margarete von Browne, and written in 1798.10 Nobel laureates are associated with the university and 13 researchers have been honored with the Gottfried Wilhelm Leibniz Prize since it was first awarded in 1986.10 Northern Territory MHA Vaiben Louis Solomon vacated his seat when he was seated in the first Parliament of Australia on 9 May 1901.10 Northumberland",1
MLA Atkinson Tighe resigned in May,0
"1884.10 November is celebrated annually as Heroes' Day (Hari Pahlawan).10 O'Clock Live is a British comedy/news television program presented by Charlie Brooker, Jimmy Carr, Lauren Laverne and David Mitchell.10 of 1993 prescribes the registration of items of cultural property, which is to be undertaken by the relevant second level administrative area.10% of all their profits go into a Community Interest Company that funds women from low-income backgrounds to be able to do their training.10% of every sale is paid to the MetaBrainz Foundation to support MusicBrainz development.10 of the 12 songs on the album have been licensed internationally to various films, advertisements, and TV shows, as well as independent films and non-profit groups.10 of the 12 towers were lost in the earthquake, along with a rotunda, the House chamber, and several galleries in the East Wing.10 of the 13 tracks had featured on Donovan's first two albums, with new singles ""R.S.V.P."" and ""Happy Together"" included along with a cover of the Elvis Presley hit ""A Fool Such as I"".10 of the 14 songs on the album",1
are covers,0
"- the second most Buffett has ever done on an album.10 of the 16 crew members are Italian.10 of the 19 regular faculty members transferred to Central Florida.10 of the 26 players were uncapped before the tour and 7 gained their first caps in South Africa.10 of the 35 schools are located outside of the district from Butler, Clearfield, Forest, Venango and Warren counties, but compete in District 9 sports competitions.10% of the company's stock is owned by Munich Re, a reinsurance company in Germany.10% of the Djiboutian workforce are employed in agriculture.10% of the funding past the goal amount went to IMPACT Boston which offers personal safety and self-defense courses.10 of them are in Uttar dinajpur districrt of West Bengal and the rest are in Katihar district of Bihar.10 of the new HouseGuests had an ex-boyfriend or girlfriend in the house playing the game as well.10% of the population (468,421 people) had no religion or did not indicate a religious belief according to the census.10% of the profits from the album sales go to Macmillan Cancer Relief.10 of the So Fresh compilations released have sold well over 140,000 copies (",1
"Double Platinum in Australia).10 of those came in 1963,",0
when he was selected as runner up for the CFL's Most Outstanding Canadian Award.10 on Broadway is a solo album of Broadway standards from Dennis DeYoung.10,1
"on Ten is a 2004 Iranian documentary film directed by Abbas Kiarostami.10 on the AIR Charts upon release, and their second full-length album Hate debuted at no.10 on the album chart, and",0
"according to Nilsen Soundscan, was the most advertised album in the country that year.10 Operational Training Unit RAF (10 OTU)",1
"10 OTU was formed in 1940 as part of No. 8 Group RAF Bomber Command at RAF Abingdon to train night bomber aircrew, it was disbanded on 10 September 1946.No.10 Operational Training Unit RAF or more simply No. 10",1
"OTU was a training unit operated by the Royal Air Force.10 other teams will also receive cash grants for their donors and the team at the end of the season.10 outta 10 would date.10 pairs contested the elections, including",0
"4 independent tickets.10 Palace Gate is an apartment block located in Palace Gate, in the Kensington area of London, England, designed by Wells Coates.10 Park Street (also known as the E.M. Clark House) is a historic house located in Methuen, Massachusetts.10 participants competed in 3 different sports.10 participants",0
"participated, The contest was won by 9-year-old Malin Reitan with her song Sommer og Skolefri (Summer and schoolfree).10 peaked at No. 15 and spent four weeks in the UK",0
"Albums Chart.10 people died and around 150 were injured.10 people, including four Palestinians, were injured in the attack.10 people were killed and three others were critically injured, in the Washington, D.C., metropolitan area and along Interstate 95 in Virginia.10 people were killed in the attack, and 16 were injured.10 percent is boiled, 5 percent grilled, 3 percent is steamed.10 perfect matches from previous seasons returned to compete in tasks designed to test the strength of their bonds.10 pink covers were made, 10 green covers, 15 blue covers and 15 red covers.10 players who were invited for the tournament.10 policemem were killed while three were",0
"injured.10 Porsche Design are high-end Android smartphones, designed and marketed by Huawei as part of the Huawei Mate series.10 proposals are expected to be built by 2020.10 Questions For The Dalai Lama is a 2006 documentary film in which filmmaker Rick Ray meets with Tenzin Gyatso, the 14th Dalai Lama at his monastery in Dharamsala, India.10 races were run from February 3, 2001 to November 3, 2001, with Watkins Glen International gaining a date in August.$10 Raise",0
"is a 1935 American comedy film directed by George Marshall, written by Henry Johnson and Lou Breslow, and starring Edward Everett Horton, Karen Morley, Alan Dinehart, Glen Boles, Berton Churchill and Rosina",0
"Lawrence.10 rebel fighters were killed during the attack.10 received mostly positive reviews from music critics, and the amount of content as well as the videos included with the album received particular praise.10 recreated environments include the Amazon, Key West, the Mediterranean, Abyss, and the Great Barrier Reef.10 remaining acres of the property and the house was transferred to the Howard County Conservancy.10 Repair & Salvage Unit RAAF",1
was a maintenance unit of the Royal Australian Air Force during World War II.10 Rillington Place,0
"is a 1971 British crime drama film directed by Richard Fleischer and starring Richard Attenborough, John Hurt and Judy",0
Geeson.10,0
"rods are used, chosen out of a set of 26.10 Rules for Falling in Love (Italian:",1
"10 regole per fare innamorare) is a 2012 romantic comedy film written and directed by Cristiano Bortone and starring Guglielmo Scilla, Vincenzo Salemme and Enrica",0
"Pintore.10 Rules for Sleeping Around is a 2013 American screwball romantic sex comedy film written, produced, and directed by Leslie Greif and starring Jesse Bradford, Chris Marquette, Tammin Sursok, Virginia Williams and Reid",0
"Ewing.10 sailors, on 10 boats, from 6 nations entered.10 Saxophones and 2 Basses is an album by composer, arranger and conductor Pete Rugolo featuring performances recorded in 1961 and first released on the Mercury label as part of its audiophile Perfect Presence Sound",1
"Series.10 Second Ninja X is a 2016 platformer video game developed by GameDesignDan and Four Circle Interactive, and published by Curve Digital.10 Seconds is a television game show that aired on The Nashville Network from March 29, 1993 to September 24, 1993.10 Seconds is the first studio album by American hip hop producer Jel.10 Sekunden (English: 10 Seconds)",0
is a German film.10 sets of medals were,0
"awarded.10, signed by both the parties with two witnesses.10 (sometimes known as Ten) is a compilation album by The Wildhearts frontman Ginger, collecting solo tracks from the previous ten years.10 Songs for the New Depression is the twenty-first studio album by American singer-songwriter Loudon Wainwright III, released in July 2010 through Proper Records.10 Songs reached peak positions of number thirty-eight on the United Kingdom's Top Independent Albums chart and number twelve on the Top 40 Independent Albums Breakers",1
"chart.10 songs sang in the final and, using a 50/50 jury/televoting method, the winner was decided to be Marleen van den Broek, better known as Marlayne, with the song ""One Good reason"".10 songwriters were selected by SR for the competition.10 songwriters were selected by SVT for the competition.10 South African Infantry Battalion",1
is a motorized infantry unit of the South African Army.10 Spot,0
is,0
"the former name for the current primetime programming block that airs on the music television network MTV, 10 Spot was used as title from 1996 to around 2008.10 spots were allocated through zone qualifying tournaments (4 for Europe, 3 for Asia-Oceania, 2 for the Americas, and 1 for Africa); only countries without a qualified fencer in an event were eligible to participate in these zone qualifying tournaments and each country could send only 1 fencer.10 Squadron (Daggers) is a fighter squadron and is equipped with MiG-27 and based at Jodhpur Air Force Station.10 Squadron (Finnish: Lentolaivue 10 or LLv.10)",0
was a divebomber squadron of the Finnish Air Force in World War II.10 Squadron,0
is a Royal Air Force squadron.10 Squadron,0
is a Royal Australian Air Force (RAAF),0
"maritime patrol squadron based at RAAF Base Edinburgh, South Australia, as part of No. 92",0
Wing.10 Squadron RCAF was a Royal Canadian Air Force squadron that was active during the Second World War.10 Squadron RSAF,0
is a squadron of the Royal Saudi Air Force that operates the Eurofighter,0
Typhoon.10 Squadron was a squadron of the South African Air Force.10 Sullivan,0
"is a triangular sixteen-story residential building between Sixth Avenue and Sullivan Street in the SoHo neighborhood of Manhattan, New York City.10 Summers is the debut studio album by",1
"American music producer DJ Mustard.10 survivors were found on October 24, 1860, emaciated and eating the disinterred remains of a party member.10 teams competed, and the championship was won by Druk Pol, their second title in a row and seventh in the last eight seasons.10 teams competed, and the first championship was won by",1
"Royal Bhutan Army.10 teams competed in the league.10 teams, divided over two groups, competed for the top position, which gave rights for a spot in the final.10 teams entered the competition.10 teams entered the competition, but due to many withdrawals, only 5 played matches.10 teams participated in the A Division, and 17 teams played in the B Division.10 teams participated in the championship, and Wiener EG won the title.10 teams participated in the league, and ESV Kaufbeuren won the championship, and was promoted to the Ice hockey Bundesliga as a result.10 teams participated in the league, and EV Rosenheim won the championship, and was promoted to the Ice hockey Bundesliga as a result.10 teams participated in the league, and Ilves Tampere won the championship.10 teams participated in the league, and the Tilburg Trappers won the championship.10 teams participated in the regular season, and the Philadelphia Firebirds were the league champions.10 teams participated in the tournament.10 teams participate in this league.10 teams qualified for the event at the Beijing Olympics: host China, plus the top 8 teams at the 44th Outdoor Archery World championship, held in Leipzig, Germany, and one other NOC that qualified",1
three athletes for the Games.10 teams took part in the championships.10 teams would progress to the tournament.10 (ten),0
"is an even natural number following 9 and preceding 11.10 Terminus Place, the residential component of the complex, is a condominium tower with 32 floors.10 Terrorists",0
is,0
"a 2012 Australian black comedy film, directed by Dee McLachlan.10 Test matches have been played at the ground along with 42 One Day Internationals (ODIs), the first of which was in 1983",1
when New Zealand played Sri Lanka.10th Anniversary Album is an original jazz compilation by,1
"Nat King Cole.10th Anniversary Best is the tenth compilation album/studio album by Japanese music group AAA, released on September 16, 2015 alongside their eighth single of 2015",1
"""Aishiteru no ni, Aisenai"".10th Anniversary concert recording was filmed exclusively in Taipei, Taiwan.10th Anniversary is a greatest hits album by German DJ",1
Sash!10th Anniversary is the twenty-first studio album by American country music group,0
The Statler Brothers.10th Anniversary Platinum Edition was released to commemorate the last 10 years of Nas' career.10th Anniversary,0
was the eleventh annual Starrcade professional wrestling pay-per-view (PPV) event produced by World Championship,1
Wrestling.10th arrondissement is an arrondissement in the Littoral department of Benin.10,0
That Changed America is a series of television documentary films about the history of architecture and urban planning produced by US public service broadcaster PBS member station WTTW from 2013 to 2018.10th Avenue Freakout,0
is the third studio album by American indie rock band Fog.10th Class is a 2006 Telugu Romance film directed by Chandu and produced by Venkata Shyam Prasad under SP Entertainments,0
(p) ltd.10-theater,0
"Regal Cinemas and Aldi are outparcels.10th European Athletics Indoor Championships were held in Vienna, the capital city in Austria, on 24 and 25 February 1979.10th",0
"Glover Trophy was a motor race, run to Formula One rules, held on 23 April 1962 at Goodwood Circuit, England.10th Golden Raspberry Awards were held on March 25, 1990, at the Hollywood Roosevelt Hotel to recognize the worst the film industry had to offer in 1989.10th Group",0
"began training with unconventional warfare groups from friendly countries in the 1960s, beginning with NATO allies.10th Group has also been involved in parts of Africa and the Middle East.10th Independent Mixed Regiment was a regiment of the Imperial Japanese Army that has association with a number of U.S. National Register of Historic Places-listed places in Guam.10th Indiana Battery Light Artillery was an artillery battery that served in the Union Army during the American Civil War.10th",1
Legion Championship Fighting or 10th Legion is,0
a UK-based Mixed Martial Arts promotion.10th Meghalaya Legislative Assembly was constituted after the Meghalaya Legislative Assembly elections in 2018.10th Mounted Rifles were a light cavalry regiment of the Royal Prussian Army.10th Ohio Independent Battery was an artillery battery that served in the Union Army during the American Civil War.10th & Osage station,1
"is a RTD light rail station in Denver, Colorado,",1
"United States.10th Pan American Games were held in Indianapolis, Indiana, United States, from 7 August to 23",0
August 1987.10th,0
"Pan American Games were held in Indianapolis, United States from 7 August to 23 August 1987.10th Planet Jiu-Jitsu is a non-traditional system of Brazilian Jiu-Jitsu developed by Eddie Bravo.10th Politburo and the 10th Secretariat of the Russian Communist Party (Bolsheviks) were elected by the 1st Plenary Session of the 10th Central Committee, in the immediate aftermath of the 10th Congress.10th razezd is a village in Mariinsky District, Russia.10th Regiment Indiana Infantry was an infantry regiment in the Union Army during the American Civil War.10th Rhode Island Battery was an artillery battery that served in the Union Army during the American Civil War.10th Street Market, also known as the Oakland Free Market or the Sanitary Free Market, was a commercial market district in Oakland, Alameda County, California.10th Street Market was built in 1917 and expanded in 1926.10th Street Station is a light rail stop along the METRO Green Line in downtown Saint Paul, Minnesota.10th tournament was held on November 2017 in Iran.10 Times Better (Italian: 10 Volte Meglio, 10VM), whose official name is Italy",1
"10 Times Better, is a liberal political party in Italy.10 tmcft water is allocated for the minimum environmental flows in the dowm stream of the Lower Anaicut.10- to 15-minute work breaks in the morning and afternoon can be organized as Booster Breaks to enable a regular practice of a health-promoting behavior at the work place in work clothes during the work day.10 to 20 percent of the algal bloom died off and sank to the sea floor.10 to Midnight is a 1983 American crime-horror-thriller film directed by J. Lee Thompson from a screenplay originally written by William Roberts.10 to Midnight was released by City Films, a subsidiary of Cannon Films, to American cinemas on March 11, 1983.10 to Yuma opened September 7, 2007, in the United States and received positive reviews from critics.10TP",1
was a Polish light cruiser tank that never left the prototype status.10 tracks and more were recorded in studios in Los Angeles and New York over a two-and-a-half year,1
"period.10 traffic deaths had been reported, as of 2 December 2007.10 Trombones Like 2",0
"Pianos is an album by composer, arranger and conductor Pete Rugolo featuring performances recorded in 1960 and first released on the Mercury label as part of its audiophile Perfect Presence Sound Series.10TV is a 24-hour regional Telugu news channel started in March 2013.10UNDER2 is an EP by Jaymay.10, Upping St. (a pun on 10 Downing St., the residence and office of the Prime Minister of the United Kingdom), is the second album by Big Audio Dynamite, led by former Clash guitarist and songwriter",1
"Mick Jones.10 was a line operated by the Los Angeles Railway from 1932 to 1946.1.0 was also based on V6, where earlier (unreleased) versions were based on V4 and V5.10",0
"was a mixed martial arts event promoted by World Victory Road on September 23,",0
"2009.1.0 was open to anyone who came onto the site, had the means to record to a digital format and an internet connection.10 was recorded live at the Veterans Memorial Auditorium in Columbus, Ohio on June 22, 1994.1.0 was released in its final form on March 8, 2005, with support for CD, DVD, USB, Firewire, and Ethernet.10 was released on July 23, 2002.10 Ways to Steal",1
"Home Plate is the second studio album by American DJ and producer Wolfgang Gartner that was released on January 29, 2016.10 Wentworth MLA William Brodribb was elevated to the Legislative Council in January",0
"1882.10 Williams MLA Stephen Dark resigned on 25 January 1860.10 wrestlers, all from the United States, competed.10x10 has been featured at the Atlantic Film Festival from 2008-2014, 2008",0
"Adelaide Fringe Festival, 2011 and 2014",0
Cucalorus Film,0
"Festival.10x Management is a talent management company based in New York City, with an additional office in San Francisco.10 Yass Plains MLA Henry O'Brien resigned on 16 July 1861.10-year major league veteran Joe Sommer managed Superior and Otto Krueger, who spent seven years in the majors, managed Winnipeg.10-year old Jay Noble of Staten Island",1
", New York placed fourth.10-year-old singer Angelica Hale placed second, and glow light dance troupe Light Balance came in third.10 Years",1
"After is the first compilation album, and",1
"the seventh album overall, by the Swedish hard rock band Jerusalem, released in 1988.10 Years and Gunnin' is a greatest hits CD by M.O.P..",1
"10 Years had passed, nothing yet build.10 Years has released 8 studio albums, 17 singles.10 Years",0
Hence is a live album by multi-instrumentalist Yusef Lateef recorded in 1974 at Keystone Korner in San Francisco and released on the Atlantic label.10 Years in Rage,1
": The Anniversary Album is the eighth full-length album released by the German speed metal band Rage in 1994.10 Years in the Life is a compilation album by electronica artist Brian Transeau, also known as BT.10 Years is a 2011 American romantic comedy directed by Jamie Linden in his directorial debut.10 Years is a compilation album by Dutch DJ and record producer Armin van",1
"Buuren.10 Years is an American alternative metal band, formed in Knoxville, Tennessee, United States, in 1999.10 Years is a two-disk ""best of"" album by Banco de Gaia.10 years later, on 13 June 2018, RTM HD has officially launched as a trial transmission exclusively on MYTV Broadcasting on channel 111.On 13 July 2018 1 month after RTM HD launched it changed to RTM SPORTS HD.Its officially first RTM having dedicated Sports Channel after depending TV1 TV2 and TV Okey broadcast sports program but",1
"its still in test transmission.10 years later, you can buy Veintitantos magazine for 29 pesos (around US$2.8 in 2007).10 Years of Abuse (and Still Broke)",0
"is the title of Sludge metal band Eyehategod's only live album, released on May 29, 2001.10 Years of Blood,",1
Feathers & Lipstick is a box set and 2nd compilation album by horror punk musician Wednesday,0
"13.10 Years of Cheap Fame features several hit release singles from previous 28 Days albums, drawing especially from Upstyledown.10 Years of Cheap Fame is the fifth and last album by 28 Days.10 Years of Hits",1
"is the first compilation album released by Boyzone frontman, Ronan Keating.",1
"""10",0
"Years of Service"" was the album's first and only single and music video from the album, which got some minor airplay on MTV's 120 Minutes, a first for the band.10 Years",1
"On, aired in February 2016.10 years on, it may be that some viewers would prefer not to watch the coverage of these events, and if you feel in any way unsure, then I urge you to switch off your TV now.10 Years Younger (also abbreviated as 10YY) is an American reality series that aired on TLC.11,000 cal BP.The name of the Iberomaurusain",1
"means ""of Iberia and Mauritania"".11,000 Clicks is a DVD release from the musical group Moloko, and their final release other than the compilation album Catalog.11,000 police officers and soldiers were deployed throughout the country to police the elections and keep the peace.11,000 tons of asbestos were exported before the mill burned down on Christmas Day of 2000, effectively halting all production.11,000 years ago, at the beginning of the Holocene epoch, the Gulf of Maine's sea level fell as low as 180 feet (55 m) below",1
its present height.1100 aluminum alloy is,0
"an aluminum-based alloy in the ""commercially pure"" wrought family (1000 or 1xxx series).1100 and its various tempers are covered by the ISO standard 6361 and the ASTM standards B209, B210, B211, B221, B483, B491, and B547.1,100 apple and pear growers in Washington, Idaho, and Oregon own the cooperative, with the majority of the growers from Washington.1100 Architect is an architecture firm based in New York City and Frankfurt founded by principals David Piscuskas and Juergen Riehm.1",1
"#100 (August 1972), and was created by Len Wein and Dick Dillin.1100 CE to ca.1/100 challenges",0
"are special tasks between ordinary stages of the rally, timed to the accuracy of 1/100 second (0.01s).1100",1
"Grand Concourse is a co-operative apartment building located in the Concourse neighborhood of the Bronx, New York City.1100",1
"Millecento (previously The Pointe at Brickell Village) is a high-rise residential building in the Brickell neighborhood of Miami, Florida.1100 Peachtree Street is one of the prominent buildings of Midtown Atlanta, Georgia.1/100 regularity rallies are generally conducted on open, public roads alongside regular traffic, without the contestants knowing the route in advance.1,100 songs were submitted to SVT for the competition.1100W thence north to CR200N and finally back west to the origin.11037 Gorakhpur Pune Express leaves Pune Junction on Thursday at 16:15.110393 Rammstein, provisional designation 2001 TC8, is a background asteroid from the central region of the asteroid belt, approximately 4 kilometers in diameter.11066 Sigurd, provisional designation 1992 CC1, is a stony, rare-type asteroid and elongated contact binary, classified as near-Earth object of the Apollo group of asteroids, approximately 2.5 kilometers in diameter.11069 / 70 Lokmanya Tilak Terminus Allahabad Tulsi Express is an Express train belonging to Indian Railways - Central Railway zone that runs between Lokmanya Tilak Terminus & Allahabad Junction in India.1 #106, (April 1959) and was created by John Broome and Carmine Infantino.1107 Lictoria, provisional designation 1929",0
"FB, is a Hygiean asteroid from the outer regions of the asteroid belt, approximately 79 kilometers (49 miles) in diameter.11085/11086 Mumbai LTT - Madgaon AC Double Decker Express is a Double Decker train of Indian Railways, which is the first of its type to be introduced.11089 / 90",0
"Bhagat Ki Kothi - Pune Junction Express is a Express train belonging to Indian Railways Central Railway zone that runs between Bhagat Ki Kothi and Pune Junction in India.1,108 candidates contested for the 218 constituencies in the Assembly.11'09""01 September 11 is a 2002 international film composed of 11 contributions from different filmmakers, each from a different country.11095/11096 Ahimsa Express is an express train belonging to Indian Railways that runs between Pune Junction and Ahmedabad Junction in India.110, achieved on 8 July 2002.110 and 112 Harley Street are grade II listed terraced town houses in Harley Street, in the City of Westminster",0
", London.110 cars were produced by Saber Cars.110 competitors, 74 men and 36 women, took part in 89 events in 17 sports.110 competitors, 77 men and 33 women, took part in 67 events in 14 sports.110 competitors, 80 men and 30 women, took part in 54 events in 13 sports.110 competitors, 94 men and 16 women, took part in 71 events in 13 sports.110 episodes have aired over five seasons.110 meters hurdles event at the 2005 World Championships in Athletics was held at the Helsinki Olympic Stadium on August 10, 11 and 12.110 of which were Iraqi civilians volunteering to become Iraqi police.110 people were killed, and there was one survivor.110 ships of the class were launched between 1942 and 1944.110 Squadron of the Israeli Air Force, also known as the Knights of The North Squadron, is an F-16C fighter squadron based at Ramat David Airbase.110 Squadron RAF was a unit of the British Royal Air Force, initially formed as a bomber squadron during the First World War.110th Regiment Royal Armored Corps (Border Regiment)",1
(110 RAC) was an armored regiment of the British Army's Royal Armored Corps raised during the Second World War.110th Street is a local station on the IRT Lexington Avenue Line of the New York City Subway.110th Street is,1
an American crime drama released in 1972.110th Street was a local station on the demolished IRT Ninth Avenue Line.110th Virginia General Assembly,1
"was the meeting of the legislative branch of the Virginia state government from 1918 to 1920, after the 1917 state elections.1110 AM is a United States clear-channel frequency.1110 Jaroslawa, provisional designation",0
"1928 PD, is a stony background asteroid and rather slow rotator from the inner regions of the asteroid belt, approximately 13 kilometers (8 miles) in diameter.11/11/11",0
"is a 2011 horror film and The Asylum's ""mockbuster"" equivalent to Darren Lynn Bousman's 11-11-11 and is also a knockoff of The Omen.11-11-11 is",0
a 2011 supernatural horror film written and directed by Darren Lynn Bousman.1.1.1.1 is,1
a free Domain Name System (DNS) service.11:11 is a studio album by American rapper Mac Lethal.11:11,1
is the debut album by Boston indie rock band Come.11:11,0
is the debut album by singer-songwriter Regina Spektor.11:11,0
is the debut solo album by Azure Ray's Maria Taylor.11:11 is,0
"the third studio album by Mexican guitar duo Rodrigo y Gabriela.1111 Stone Church Road is a historic house located at the address of the same name in Junius, Seneca County, New York.1,1,1,2,2,3,3-Heptachloropropane is a compound of chlorine, hydrogen, and carbon.1,1,1,2,3,3,3-Heptafluoropropane, also called heptafluoropropane, FM200, HFC-227 or HFC-227ea (ISO name), as well as apaflurane (INN), is a colorless, odorless gaseous halocarbon commonly used as a gaseous fire suppression agent.1112 Polonia, provisional designation",0
"1928 PE, is an Eoan asteroid from the outer regions of the asteroid belt, approximately 38 kilometers (24 miles)",0
"in diameter.1,1,1,2-Tetrachloropropane is a compound of chlorine, hydrogen, and carbon.11132 Horne, provisional designation",0
"1996 WU, is a Hygiean asteroid from the outer regions of the asteroid belt, approximately 13 kilometers (8 miles) in",0
"diameter.1,1,1,3,3-Pentafluoropropane (HFC-245fa) is a hydrofluorocarbon used primarily for closed-cell spray foam insulation produced by Honeywell and in Asia by Sinochem.1.1-, 1.3- and 1.5-litre engines were offered, with either five-speed manual or four-speed automatic transmission.1113 Katja, provisional designation 1928 QC, is a background asteroid from the outer regions of the asteroid belt,",1
"approximately 39 kilometers in diameter.1114 Arthur Currie Lane is an historic building in Victoria, British Columbia, Canada.11:14 is a 2003 American-Canadian indie black comedy film written and directed by Greg Marcks.1114 Lorraine, provisional designation",0
"1928 WA, is a very dark background asteroid from the outer regions of the asteroid belt, approximately 70 kilometers in diameter.1,115 copies were printed, priced at $2.00.1115 Sabauda, provisional designation 1928 XC, is a carbonaceous Meliboean asteroid from the outer region of the asteroid belt, approximately 68 kilometers in diameter.1116 Catriona, provisional designation 1929",0
"GD, is a carbonaceous asteroid from the outer regions of the asteroid belt, approximately 39 kilometers in diameter.1116 SEN",0
"(ACMA callsign: 3AK), the acronym standing for Sports Entertainment Network, is a commercial AM radio station based in Melbourne, Australia, operating on 1116 kHz.11- 16, situated in Newland, Kingston upon Hull, England.1 #117, although individuals working for him appear before then.1 #117, and was created by Peter Milligan and Mike Allred.11% (1,867 out of 20,702) of the town's population speak Welsh with 27.9% of 3-15 year olds speaking the language.11/18 Group RAF, which was colocated with HQROC at RAF Bentley Priory.11/18 Group",0
"was a short-lived formation of Strike Command in the Royal Air Force.1118 Hanskya, provisional designation 1927 QD, is a dark background asteroid from the outer regions of the asteroid belt, approximately 77 kilometers in diameter.1119073, that focuses on injection safety.111 athletes (84 men and 27 women) from Sweden competed at the 1996 Summer Paralympics in Atlanta, United States.111 became secret agents and returned to occupied",0
"Netherlands.111 Centoundici is Tiziano Ferro's second studio album, released in late 2003.111 competitors, 97 men and 14 women, took part in 68 events in 15 sports.111 Herculis (111 Her)",0
is a star in the constellation,0
Hercules.111 Huntington Avenue is a Boston skyscraper.111,0
"is a free-to-call single non-emergency number medical helpline operating in England, Scotland and parts of Wales.1+1+1 is an album by pianist Kenny Barron with bassist Ron Carter and Michael Moore which was recorded in 1984 and first released on the BlackHawk label.111",1
"is debut studio album recorded by American dance duo Her Majesty & the Wolves.111 Murray Street (formerly known as 101 Murray Street or 101 Tribeca) is a residential skyscraper completed in 2018 developed by Witkoff Group and Fisher Brothers located at the intersection of Battery Park City, the Financial District, and Tribeca in Manhattan",1
", New York City.111 of his players earned All Conference distinction.111",1
